Gene,P1,P2,A1,A2,P1/P2,log2(P1/P2),A1/A2,log2(A1/A2),Check,P_Species_Qvalues,H_Species_Qvalues,A_Species_Gen_Qvalues,Category
Rbm13,31.1167666666667,38.5729666666667,6.66644666666667,28.5671666666667,0.806698824305308,-0.309897941558789,0.233360469769124,-2.09936789930096,Adult_CC,0.366540990473092,1,1,Conserved
Rbp2,103.0215,140.047333333333,37.8570333333333,63.3186666666667,0.735619149699727,-0.442969058289727,0.597881094602733,-0.742069502243293,Adult_CC,0.228003177846292,1,1,Conserved
Rbp9,32.1612,53.2471,2.35696333333333,6.73693666666667,0.603999098467351,-0.727381698710604,0.34985693054505,-1.51516302366076,Adult_CC,0.713497065365318,1,1,Conserved
Rbpn-5,19.3440333333333,19.8941,6.58247333333333,51.5493333333333,0.972350262690098,-0.0404519958497258,0.127692712591963,-2.96925190193312,Adult_CC,1,0.372959758003065,0.517745423396186,Conserved
Rbsn-5,12.9095666666667,17.1099633333333,26.9259,16.5572733333333,0.754505819834847,-0.40639606595185,1.62622787168492,0.701529426119009,Adult_CC,1,1,1,Conserved
Rca1,31.5855,32.2702333333333,31.2492,227.3,0.978781271736039,-0.0309415981206879,0.137479986196744,-2.86270648291387,Adult_CC,1,0.000252283951468662,0.00518914273774816,Compensating
Rcc1,113.678,126.308733333333,14.3349666666667,60.335,0.900001109186952,-0.152001315425574,0.237589581985201,-2.07345651778827,Adult_CC,1,1,1,Conserved
Rcd1,17.6188333333333,18.8849,12.6181,51.0844333333333,0.932958787199008,-0.100114742445741,0.247004810069249,-2.01738895835886,Adult_CC,1,0.00024017931409766,0.00304451397079931,Compensating
Rcd2,14.5197333333333,46.8606666666667,6.70019,30.6090666666667,0.309849070794645,-1.69036245306474,0.21889562507964,-2.1916849742606,Adult_CC,6.69057896719954e-05,1,1,Ambiguous
Rcd4,26.3944333333333,39.301,8.83067666666667,35.0341333333333,0.671596999102729,-0.574332310993128,0.252059251204751,-1.98816518905314,Adult_CC,0.367104720529898,0.924169899346263,1,Conserved
Rcd5,20.0258333333333,22.0170666666667,5.78906,43.3330666666667,0.909559557908431,-0.136759986327884,0.133594534421876,-2.90406710895975,Adult_CC,1,0.681942202382168,1,Conserved
Rcd6,0.246987333333333,2.74830333333333,0.359913333333333,1.72363,0.0898693533818974,-3.47602696793742,0.208811708151764,-2.2597254882529,Adult_CC,0.00560025223643497,1,1,Ambiguous
Rcp,14.9817,25.839,2.71045666666667,39.7784333333333,0.579809606416285,-0.786348858393323,0.068138872534643,-3.87537811381297,Adult_CC,0.0272507409545089,0.259864628815863,0.495744688779754,Ambiguous
rdgA,8.37421,13.2744366666667,2.67145,13.9892,0.630852410496334,-0.664625572326836,0.190965230966372,-2.38861810415791,Adult_CC,0.700159016020768,0.930787560232059,1,Conserved
rdgB,17.6476333333333,25.2218666666667,5.15615,11.34336,0.699695778542861,-0.515200307384547,0.454552314785715,-1.13748174999812,Adult_CC,0.403374882902135,1,1,Conserved
rdgBbeta,28.7825666666667,33.8644666666667,21.9053333333333,35.4617666666667,0.849934153696968,-0.234577018124707,0.617716932196922,-0.694982218038146,Adult_CC,1,1,1,Conserved
rdgC,4.74837,9.22667666666667,2.13415666666667,10.6337733333333,0.514634971714087,-0.958378596999138,0.200696159215717,-2.3169150872225,Adult_CC,0.352175374641675,1,1,Conserved
reb,1.46643333333333,1.530009,0.728079,1.90310333333333,0.958447548273105,-0.0612286133505746,0.382574926265209,-1.38618577148618,Adult_CC,1,0.0933040666742585,0.136280169011568,Conserved
Reep1,42.9397,65.4478333333333,30.0709666666667,90.9867666666667,0.65609047934731,-0.608033308848147,0.330498251974757,-1.59728545363554,Adult_CC,0.251469808268806,0.00663554350529187,0.458160006812821,Ambiguous
ref(2)P,121.352333333333,204.488,29.8381666666667,182.787666666667,0.593444768103207,-0.752814330380795,0.163239501042706,-2.61493788890864,Adult_CC,0.00713263896598961,0.00759554062694278,0.151019357177021,Only_Cis
Ref1,194.355333333333,319.013666666667,79.2827333333333,1479.98333333333,0.609238267924034,-0.714921530589603,0.0535700183198662,-4.22243040034447,Adult_CC,0.118169539908044,4.82744863469214e-15,9.92198407229997e-12,Compensating
REG,156.466333333333,205.007,77.6961,215.772,0.763224346339925,-0.389820901814842,0.36008425856884,-1.47359356278783,Adult_CC,0.28009570982035,0.166648126142552,0.739769419458651,Conserved
Reg-2,21.0865333333333,32.4198666666667,5.02471,5.16943666666667,0.65042012355325,-0.620556200787219,0.9720034023043,-0.0409667311808431,Adult_CC,0.460318778358218,0.738992653336763,0.979541540819347,Conserved
Reg-5,16.8747,23.9133,1.89703,4.04359,0.705661715210292,-0.502951354379836,0.469145123727894,-1.09189382481958,Adult_CC,0.488406550995283,0.745176597740561,0.977309743905395,Conserved
regucalcin,102.4225,153.686666666667,59.0991666666667,205.602,0.666437125321409,-0.585459323497816,0.28744451600287,-1.79864458826513,Adult_CC,0.12697647745183,0.0294582868655277,0.449472051667512,Ambiguous
Rep,12.9454,28.9778666666667,10.9632633333333,104.354866666667,0.446734078190685,-1.16251178302333,0.105057527056165,-3.25074856440828,Adult_CC,0.000186902192774819,2.6313583006398e-06,0.00325601862978354,Compensating
Reph,11.0388833333333,15.3533666666667,2.07916333333333,1.05554,0.7189878190242,-0.47596076592271,1.96976179355736,0.978021172812468,Adult_CC,0.920038322857404,0.145984099091367,0.154910720347733,Conserved
Reps,16.2153666666667,17.4427333333333,8.03791666666667,53.4559666666667,0.929634503214261,-0.105264479789118,0.150365207431814,-2.73345731026795,Adult_CC,1,0.000449089484717488,0.00197534265887702,Compensating
rept,45.0714666666667,48.3221333333333,13.4691,50.5599333333333,0.932729240719313,-0.100469748818322,0.266398704381229,-1.90834102894711,Adult_CC,1,0.099674411799436,0.235919061956562,Conserved
REPTOR-BP,114.429,921.223333333333,117.0391,585.530666666667,0.124214179922841,-3.00909821813536,0.199885518322037,-2.32275414207344,Adult_CC,1.18694611889103e-06,8.78560118965445e-08,1,Only_Cis
retm,32.1265,42.1435,13.8308,35.0865333333333,0.762312105963859,-0.391546307748643,0.394191140926116,-1.34303274135116,Adult_CC,0.707288465862382,0.323946245023302,1,Conserved
retn,20.2394333333333,19.5054666666667,4.19314,14.4909,1.03762876539079,0.0532903799908066,0.289363718653519,-1.78904405138666,Adult_CC,1,1,1,Conserved
Rev1,5.61695,12.9291733333333,32.0356333333333,30.8452333333333,0.434440038875388,-1.20277102391575,1.03859267163075,0.0546299508356024,Adult_CC,0.00699091180413597,1,0.464701419349708,Ambiguous
rev7,20.9286666666667,5.69624,10.8655966666667,33.97233,3.6741190667085,1.87739838044123,0.319836683172158,-1.64459267890995,Adult_CC,0.000336094685937835,1,1,Ambiguous
RfC3,27.7732333333333,32.8478333333333,11.8860966666667,58.2770666666667,0.845511885243211,-0.242103060345629,0.203958403237665,-2.29365314642543,Adult_CC,1,0.00519305537830723,0.0365413724632404,Compensating
RfC38,31.7845,23.73687,24.5136,168.391333333333,1.33903499749398,0.421193667944663,0.145575193029084,-2.78016356313563,Adult_CC,0.80582304075321,4.25479209186609e-06,8.96932800176972e-05,Compensating
RfC4,54.5501666666667,44.6426,17.8344666666667,81.1641333333333,1.2219307666833,0.289162545883129,0.219733356526939,-2.186174200806,Adult_CC,0.961239266300587,0.0137804389344621,0.012494570342309,Compensating
RFeSP,860.774333333333,1849.35,90.1514666666667,212.832,0.465446959130444,-1.10331132271962,0.423580416681168,-1.23929220388114,Adult_CC,0.00212919722181795,1,1,Ambiguous
rg,3.0858,5.21540333333333,1.93240666666667,3.27956333333333,0.591670521167007,-0.757134077483421,0.589226943050261,-0.763104694187253,Adult_CC,0.31800884044836,0.919504701739902,1,Conserved
Rga,42.7219666666667,52.1048666666667,4.66474,9.60643,0.819922774585558,-0.286440060728656,0.485585229311489,-1.04220355699056,Adult_CC,0.885297668620837,1,1,Conserved
Rgk3,2.71551,6.72660666666667,0.845915,1.81211,0.40369695016651,-1.30865540724226,0.46681246347492,-1.09908501466168,Adult_CC,0.441659725759935,0.710338479295824,0.84302639595241,Conserved
rgr,5.65799666666667,9.65277,3.63434666666667,21.54564,0.586152687830952,-0.770651571394739,0.168681343324465,-2.56762767894836,Adult_CC,0.0601014798676055,0.0298111942415779,0.434050965358936,Ambiguous
Rh2,12.0948333333333,46.0980666666667,4.52229666666667,34.2133666666667,0.262371829135889,-1.93031526878707,0.132179261355574,-2.91943225606371,Adult_CC,1,0.693008873620292,1,Conserved
Rh50,5.79815666666667,45.3757666666667,2.39228333333333,4.71683,0.12778092723985,-2.9682555812154,0.507180421205113,-0.979429041002079,Adult_CC,0.000993280372180513,0.99276843879218,1,Ambiguous
rho-5,1.68357666666667,5.01875,0.932944333333333,3.38017,0.335457500614529,-1.57579809310105,0.276005365803486,-1.85723178026497,Adult_CC,0.000108122252670596,1,1,Ambiguous
rho-7,44.8975333333333,57.4754666666667,11.13998,43.9479,0.781159965391147,-0.356310082185543,0.253481525772983,-1.98004749025018,Adult_CC,0.223692116158302,0.0533442116085662,0.214052573526763,Conserved
Rho1,127.048333333333,397.183,25.0442666666667,105.1683,0.319873544470584,-1.64442641734276,0.2381351360489,-2.07014759370916,Adult_CC,3.99852104331072e-15,0.00937560687792768,1,Only_Cis
RhoBTB,20.5112333333333,34.8199,9.29396,31.5158333333333,0.58906641731501,-0.763497787607626,0.294898142365537,-1.76171136034281,Adult_CC,0.115951908086042,0.06543037198736,1,Conserved
RhoGAP15B,5.49038333333333,10.7016633333333,2.89169333333333,5.61866,0.513040230222134,-0.962856135202603,0.514658978951272,-0.958311298202685,Adult_CC,0.00440959737445441,1,1,Ambiguous
RhoGAP1A,16.1440666666667,24.5905,1.73626,25.0869,0.656516419355046,-0.607097001780048,0.069209863745227,-3.852878525291,Adult_CC,0.34323118252944,0.372959758003065,0.807444560181178,Conserved
RhoGAP54D,4.39134,5.84588,0.692978333333333,3.03098333333333,0.751185492828198,-0.412758893486347,0.228631776717641,-2.12890216234568,Adult_CC,1,1,1,Conserved
RhoGAP5A,8.82400666666667,15.6458,1.59987466666667,14.15401,0.563985676838576,-0.826269570944762,0.11303337737032,-3.1451792491815,Adult_CC,0.0622286665326706,1,1,Conserved
RhoGAP93B,6.86556666666667,10.7486733333333,2.33505333333333,9.73772666666667,0.638736224929195,-0.646707821855703,0.239794581781794,-2.06012903382016,Adult_CC,0.460047445726215,1,1,Conserved
RhoGAPp190,13.3946333333333,12.1749,9.79387666666667,13.3019666666667,1.10018425064264,0.137745155775945,0.736272851663073,-0.441687588396727,Adult_CC,1,1,1,Conserved
RhoGDI,153.740333333333,356.343,112.784666666667,129.444566666667,0.431439186126553,-1.21277087744557,0.871297032387632,-0.198763465500551,Adult_CC,2.3138807946494e-05,1,0.156013429662058,Ambiguous
RhoGEF2,11.6569,13.387,3.14340666666667,10.2762533333333,0.870762689866087,-0.199648502127363,0.305890411496563,-1.70891321029647,Adult_CC,1,1,1,Conserved
RhoGEF4,15.1113,9.67352,9.02913333333333,44.6098666666667,1.56213037631282,0.64351486667487,0.202402177042997,-2.3047032871069,Adult_CC,0.486900007156797,0.00500847758284521,0.00193794395427108,Compensating
RhoGEF64C,8.44970666666667,7.88816666666667,3.68691333333333,10.4207566666667,1.07118763491462,0.0992112123485035,0.353804824108599,-1.49897437566028,Adult_CC,1,1,1,Conserved
RIC-3,23.9933,44.2541666666667,16.7657366666667,54.3671,0.542170427443659,-0.883181671021794,0.308380203437124,-1.69721794091778,Adult_CC,0.321086612810095,0.0651690214898755,1,Conserved
Rich,11.333,21.8833666666667,3.52515,21.3509,0.517881944526424,-0.949304833766088,0.165105491332661,-2.59853999046508,Adult_CC,0.00803655383060717,0.724336200220903,1,Ambiguous
Rif1,10.5768266666667,9.01949333333333,6.77247666666667,50.0059,1.17266304249207,0.229788523373429,0.135433569463465,-2.88434271568037,Adult_CC,1,0.000296570963301143,0.000839580992042259,Compensating
rig,23.2364666666667,18.3099366666667,14.8402333333333,115.691233333333,1.26906317704013,0.343763891821837,0.12827449217609,-2.96269378080989,Adult_CC,0.926688712035516,0.000187208089984252,0.000241756623222366,Compensating
Rim2,29.5270333333333,51.1766333333333,9.55769666666667,4.44453666666667,0.57696319263616,-0.793448809803534,2.15043686958666,1.10462977868032,Adult_CC,0.0674706703121931,0.763534762528433,1,Conserved
Rint1,17.3098,28.4314333333333,16.2802,80.8800666666667,0.608826160406047,-0.715897744131957,0.201288172347927,-2.31266569260482,Adult_CC,0.0146821639269818,8.22402971423506e-05,0.0203392674059119,Compensating
RIOK2,27.1020333333333,47.1745333333333,4.99994333333333,19.5329,0.574505603846166,-0.799607129602322,0.255975511949471,-1.96592229434521,Adult_CC,0.00388704409871865,0.901843916021414,1,Ambiguous
Ripalpha,31.7107333333333,26.6835,43.2064333333333,3.29629666666667,1.18840231397422,0.249023319404004,13.1075645170799,3.71232774188542,Adult_CC,1,0.00109609345026558,0.0011473646489966,Compensating
Rlip,8.53118333333333,15.4096333333333,3.23602,3.72416333333333,0.55362665646641,-0.853014686186479,0.868925404562795,-0.202695764897867,Adult_CC,0.0058555703595909,1,1,Ambiguous
