Gene,P1,P2,A1,A2,P1/P2,log2(P1/P2),A1/A2,log2(A1/A2),Check,P_Species_Qvalues,H_Species_Qvalues,A_Species_Gen_Qvalues,Category
CG8520,77.8714333333333,193.475666666667,17.4752666666667,162.439333333333,0.402486965273047,-1.31298603325126,0.107580271357223,-3.21651456183235,Adult_CO,1.02217431346617e-06,0.000977839313504097,0.520377811614309,Only_Cis
CG8525,22.4455333333333,49.1897,6.23423333333333,95.2773666666667,0.456305565535626,-1.13192784451892,0.0654324787303545,-3.93384926548703,Adult_CO,9.40242994130352e-08,0.00823147720034143,0.36815106921657,Only_Cis
CG8531,34.1182666666667,54.7932,3.28801666666667,16.8193666666667,0.622673379981335,-0.683452491262068,0.195489969173038,-2.35483351188456,Adult_CO,0.534777984271056,0.00568746964863055,0.0312988256176895,Compensating
CG8539,3.54736333333333,58.4178666666667,8.15619333333333,24.11198,0.0607239612642942,-4.04159028324489,0.338263137041014,-1.56378213001035,Adult_CO,2.52135558126685e-14,0.0429069966643741,0.00176992354615641,Enhancing
CG8545,34.2191333333333,57.5192,23.7741666666667,128.2708,0.594916718911539,-0.749240372051054,0.18534356596609,-2.43172606071183,Adult_CO,0.169105209476907,0.000718059860775989,0.186413793924627,Ambiguous
CG8547,29.9899,60.0773666666667,8.37615,38.5679,0.499187999820432,-1.00234484179226,0.217179332626891,-2.2030412759779,Adult_CO,0.124176267819639,1,1,Conserved
CG8550,3.02651,26.1185666666667,3.63885666666667,42.2628666666667,0.11587584122626,-3.10934828243527,0.0861005858704824,-3.53783313531679,Adult_CO,0.00135895518953596,0.915226252518931,1,Ambiguous
CG8560,242.040666666667,232.766666666667,35.6113333333333,233.345666666667,1.03984247440996,0.0563649912504081,0.152611937000707,-2.71206028357867,Adult_CO,1,2.32689831060256e-05,0.00177856471911566,Compensating
CG8562,160.877,296.864666666667,79.8181333333333,642.573333333333,0.541920337857923,-0.883847303500305,0.124216381335127,-3.00907264989149,Adult_CO,1,0.0357291921443946,0.995500519226343,Ambiguous
CG8568,0.375401,1.58887,0.459927666666667,1.50153,0.236269653105885,-2.08149375599118,0.306306474303006,-1.70695223383973,Adult_CO,1,0.416130399123178,1,Conserved
CG8569,9.25415666666667,6.13061666666667,4.72049666666667,13.4819533333333,1.5094984175874,0.594069244469946,0.350134524265189,-1.51401877225121,Adult_CO,5.02636745704258e-05,0.91413357437866,0.843536197545956,Ambiguous
CG8586,20.8909333333333,124.694333333333,32.2103,166.912666666667,0.16753715752223,-2.5774469931799,0.192976970833188,-2.37349940307844,Adult_CO,1.63259319042061e-08,0.000346643338602832,1,Only_Cis
CG8596,16.3741666666667,45.7555,7.77280666666667,42.5693,0.357862274673086,-1.48252362995597,0.182591855728772,-2.45330567765804,Adult_CO,1,0.782493026186131,1,Conserved
