gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
128up,51.3013584705578,-0.126823850369516,-1.17166707378339,6.87371395264259,-4.07442137534566,0.53489692711404,-0.330962054685622,1.80084691451017,-0.166471541192381,0.402239244929657,2.1907972802444,-1.04374393357582,-0.197041000660552,0.845053877600416,-0.623396467079535,0.0769738092727127
14-3-3epsilon,55.8240106070596,-0.54812582789671,-0.582931671011435,6.37867150527742,2.22204694853774,0.480997813634808,-0.343241124122962,1.09711986054859,-0.444832668866778,0.351959587353782,-1.06258806656179,-0.319298618966122,-0.544709008770797,0.599479841925106,-0.644941144958696,0.717454919187886
4E-T,24.6381226984048,0.317971647631844,-0.0684768863591988,2.0137985298529,-1.10627466089237,-0.197136441362644,-0.353217483895593,0.236040206483757,-1.13552524828981,0.18381029486431,-1.19458512711752,0.17853093290601,-0.293092692178951,0.783937509477897,-0.283185627989947,0.822684695497689
5-HT1B,-2.05204329478885,-0.71739974008424,-0.505741404603351,1.77863925466074,-2.00044460194765,-0.318451453811062,0.685045505336342,0.225963929062292,-0.0324924373146833,0.659122366136151,-1.4148862406585,0.255224901285013,-0.712014461810893,-0.0673519066658544,-0.695080323047747,0.806538028602394
5-HT2A,1.49897484620975,-0.111080485859944,0.131936767944781,0.696661603810819,-1.52039306313635,-0.139352750608991,0.111479580071283,-0.236613239481619,-0.380659717608249,-0.400728293655906,-1.38082823779641,0.125326184022439,0.229755974085515,-1.59238410227527,0.412302787919775,1.21455336095172
5-HT7,-3.70862618481561,0.603517887236482,0.852063597772377,3.26444128012058,2.55187807917186,-1.01458845715096,-0.256837465735441,-1.3880705738834,-1.26950266248891,-0.819720138426411,-4.28399427967359,1.50957565408616,0.72635879528117,1.00096195981942,1.65882931474851,-0.898721976085114
7B2,25.6739452392817,0.024879394008083,0.503070294348219,6.06338915343782,-3.06460680574687,-0.150826721261321,0.969808918096253,-0.626071293997577,0.638560124015521,-0.449346282449226,0.58285422631665,0.143342390870984,-0.232489402994011,-1.24684029469246,0.956003396150045,0.0224723341453477
a5,2.0852777499905,0.0509773992735265,0.0576359086672723,0.592279630347268,-5.66527299880061,-0.0547700965419985,0.0155084125966613,-0.207254428279753,-1.17837661061654,-1.18308488776146,-1.5611350888802,0.114588225559512,0.846477699192904,1.59471091617838,0.95430040418937,-0.630794362652965
a6,12.2679494086933,-0.877769392689947,-0.443928756515118,-0.369779950758512,-0.571729246105532,0.456019127926471,0.0129143777597572,0.33482902955635,-0.33520140005963,1.00433095464997,-1.1177603687126,0.0177030261144795,-0.783565633820241,0.406227165087604,-0.739154956615562,0.70199494586365
Aac11,46.9506581217204,0.139490423979721,-0.359799497333846,4.08550047406819,1.42614040804541,0.0697214570272548,-1.14240797599246,-0.0926502947010798,-1.22477724004372,0.903410981710652,-1.95723945974688,0.710035256558095,-0.919501953346448,1.18859785626447,-0.867419735324479,1.30824118775727
