gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
CG15208,3.74220585812905e-07,0.774329787268545,0.767165447451195,1,2.53347405085526e-06,1,0.98398177119119,0.980851358902218,1,0.947720709242297,1,0.795660563707047,1,1,1,1
CG15209,2.27337662292334e-19,1,1,2.60288357130878e-07,1,1,1,1,1,1,1,1,1,1,1,1
CG15210,6.45883697079469e-07,0.335131514093948,1,8.19064851239053e-08,1.97564960204219e-06,1,0.762109011752059,1,0.708124026184778,1,0.00184010545931058,1,1,0.968637802516887,1,1
CG15211,2.10865119826637e-17,1,1,0.0490023498381191,1,1,1,1,1,0.380406494563263,1,1,0.560727278143938,1,0.727949239262985,0.798406308330936
CG15212,3.55617913309022e-05,0.555817313533507,0.555817313533507,0.555817313533507,2.07044109006879e-05,0.868716795611718,0.00141132351285501,0.868716795611718,0.926361831771969,0.886525498559586,0.47828685655315,0.0369364625373321,1,0.0398473967520871,0.979947750711915,0.182621354474475
CG15213,1,1,0.635896976064829,0.997278706691435,1,0.869694295775589,0.524012562077219,0.950483830566753,1,0.962970840184455,0.973209351192154,1,1,0.73921200960866,1,1
CG15219,2.30371945484705e-06,1,1,0.562624609044901,4.16987270767586e-07,1,1,0.213334235553331,1,1,0.803546221425462,0.586082148635206,1,1,0.608374337379262,0.842724151473311
CG15221,0.0523197409770532,1,1,0.00961006555226651,0.0140918731249659,1,1,1,0.811196143732105,1,1,1,1,1,0.971788559539669,0.321821232311565
CG15225,0.000172694073356715,1,1,1,0.972365872735224,1,1,1,0.958920407117781,1,1,1,1,1,1,1
CG15227,6.59758945340353e-12,0.104994002713826,0.104994002713826,0.104994002713826,2.04557648781681e-08,0.411899495972035,0.411899495972035,0.411899495972035,0.500794225217264,0.60630923813983,0.0154366155019419,0.771137466792053,0.901461436782128,0.866844661225582,0.873738991566177,1
CG1523,1.64009828743649e-23,1,1,0.272498656611969,1,1,1,1,0.890805761371651,1,0.587533670252286,1,1,1,0.966625253349708,0.956238312990372
CG15233,2.90915309311204e-10,0.356976478740871,0.00574083478033225,1,1.34566696005176e-08,0.0029731175166813,0.729066663118087,0.0849155232728666,0.731124881852714,0.0500955275242055,1,0.0580576175912671,0.0731236070581975,0.892871819457034,0.303323656216122,0.350110534310898
CG15236,1,1,1,0.398274778571124,0.604330925135111,1,1,0.776684633760357,1,1,0.0810898568732136,0.663291383542893,0.979463768414965,0.935723641222169,1,1
CG15237,9.74155125679838e-33,1,1,2.71176608781719e-33,1.16033458418661e-32,1,0.614020621910531,1,1,1,1.44486518455888e-27,0.760631211749462,1,0.765901938373616,0.843182413314392,0.366357632095921
CG15239,0.100972838178617,0.981157116321323,1,0.533327897776128,0.877315356530577,0.985621593043563,0.250845470687735,0.942573952122187,1,1,0.265230900973118,0.228694120024968,1,0.294758539744551,0.856485038598524,0.238422781495768
CG15247,2.01024588607325e-09,1,1,0.955078579472189,1,1,1,1,1,1,0.711693622789319,1,1,1,1,0.967216589061652
CG15252,4.33208399276337e-07,1,1,0.709023127014406,0.0112373808740411,1,0.952685832251629,0.952685832251629,1,0.124326213403278,0.0128924170633818,1,1,0.820281612066117,0.134453365761036,0.756377983126979
CG15254,2.6663758857828e-05,1,1,0.000895488249801048,0.00174719370527045,1,1,1,0.617327148622209,1,0.81580540816602,1,1,1,1,0.861315283042058
CG15255,1.41190243569352e-09,1,1,0.199847355383981,0.00509948301943716,1,1,1,1,1,0.862774141462865,1,1,1,1,0.955186219461691
CG15256,1.9999887008796e-25,1,1,1,2.3634926846065e-24,1,1,1,1,1,1,1,1,1,1,0.824299626973565
CG15258,4.85701334863685e-24,1,1,1,4.30910066998045e-21,1,1,1,1,1,0.769437767587109,1,1,1,1,0.892309002822708
CG15260,2.82015717968828e-27,1,1,1,1.04010802965075e-26,1,1,1,1,1,1,1,1,1,1,1
CG15262,8.45849982074737e-11,1,1,0.282532509972368,8.47129790556554e-09,1,0.659337495770084,1,1,1,0.666482599638861,1,1,0.885839424348277,1,1
CG15263,0.0369785822018383,0.718998092575944,1,0.00174870397636543,0.0591846532485239,1,0.93878425051724,1,0.956712208355756,1,0.042087491833706,1,1,1,1,1
CG15269,1.46918417152374e-08,1,0.679547844988129,0.679547844988129,8.16115078467026e-06,0.979376844606724,1,0.936928505649269,1,0.984903226553119,0.981273016224112,1,1,1,1,1
CG15270,1,1,1,0.134783709801199,0.153205891529923,0.934255160207168,0.996101564525696,1,1,0.733332388470714,0.858415946905273,0.599978689750109,0.96889784741613,1,1,0.932663206485689
CG15278,1.26460145024228e-22,1,1,1,7.32140757238307e-20,1,1,1,1,0.86972966447346,0.981177013745656,1,1,1,1,1
CG15279,1.42818622836394e-11,1,1,0.000880401684993409,0.807810174843356,1,1,1,1,1,0.0489811124367264,1,1,1,0.98114312672412,0.965802128877566
CG15283,4.20952899279584e-08,1,1,1,4.56140528520685e-06,1,1,1,1,1,1,1,1,1,1,0.631715929279935
CG1529,2.17981898688e-14,1,1,0.252599718222252,0.750380399858555,1,1,0.891388569103737,1,1,0.722887568658554,1,1,1,0.78774365977144,0.93878425051724
CG15293,2.89176710490424e-11,1,1,0.0515688489076567,0.00092673017125634,1,1,1,1,0.849504609016479,1,1,0.475242420242945,1,0.920853886959683,0.338236521138506
CG15296,2.29299471948069e-12,1,1,1,1.74360607656369e-10,1,1,0.392259541535278,1,1,1,0.756856137163181,1,1,0.734725430093318,0.802385063450038
CG15309,1.16958904044519e-15,1,1,0.00011958341114947,2.80522257751195e-06,1,1,1,0.554543560612802,0.941078271707161,1,1,1,0.861913146777147,0.656054657441372,0.808510234314276
CG15312,1.65661354868571e-10,1,1,0.530187752828762,2.34112312686125e-05,1,1,1,0.806235492963576,1,0.0260162155578535,1,1,0.90338992406285,0.8474428663456,0.317872321456139
CG15317,1.74194121964663e-34,1,1,1.72570538601655e-34,1,1,1,0.977375746268491,1,1,1,1,1,1,0.812280720897707,1
CG15330,0.000782586025164877,0.46910892223887,0.00859251507040805,0.00859251507040805,0.0108077146813988,0.811594774549978,0.811594774549978,0.106706744560318,0.747651297812766,0.0996471708642679,0.0399807753155863,1,0.971445501054974,1,0.375029610102509,1
CG15332,1.07745910078926e-05,0.486670548170234,1,1,0.000142419233694567,1,1,1,0.796660436451724,1,1,1,1,1,1,1
CG15333,0.000370166005518378,1,0.732897832572061,0.0478229915015044,0.00557111508169181,0.721403858862704,1,0.963409841957555,1,1,0.28374933358277,0.957729658825195,0.978336976599491,1,1,1
CG15336,0.998898482722208,0.198416759017958,0.787862042000431,1,0.18280878645265,1,0.408700034443283,0.967244142877972,0.0866981156991588,0.977072773475496,0.641525688382836,1,1,0.304966295688531,0.729904753130675,1
CG15337,0.579476139192131,0.623534567730316,1,0.000475218066540401,0.328976551070835,1,0.90796791862512,0.839932192747896,0.906545239561375,1,0.0206151072316491,1,1,1,0.969440343836665,1
CG15343,0.0199954421623774,1,0.563222229817612,0.0163086343385732,0.000447646544075258,0.885752866528059,1,0.909083488035677,1,0.882618755135687,0.120480036398056,1,1,1,1,1
CG15347,7.42151204677389e-20,0.952998344202852,1,2.92570752571424e-06,0.0688302773390083,1,0.824105328363805,1,1,1,0.0135881627718628,0.98761740153612,1,1,1,1
CG15356,4.21478722304793e-13,1,1,1.6990386858693e-09,0.0361931903964307,1,1,1,1,1,0.0359098045855889,1,0.993540663360844,0.848203474684999,1,1
CG15357,1.03730201877296e-25,1,1,1,6.22564588444084e-23,1,1,1,1,1,0.278439887537217,1,1,1,1,1
CG15358,4.72517590298283e-09,1,1,3.10920832507061e-10,1,1,1,1,1,1,2.13176505408822e-07,0.845196050494453,1,1,0.87501753774115,1
CG15362,4.87279346864948e-17,1,1,5.6535145353371e-10,0.394306341194976,1,0.869549840755201,1,1,1,1,1,1,1,1,1
CG15365,0.713490106461452,1,1,0.0225996176892675,0.0913577462803815,1,0.957079691471937,1,1,0.678500366529646,1,1,0.772445661846057,0.990511802043718,0.696292632703219,0.456523919486329
CG15368,0.963124825202857,1,1,0.886820302524525,0.764421681803493,1,0.573177539736788,1,1,1,0.944252732693088,1,1,0.808510234314276,1,1
CG15369,3.78145509348213e-06,0.525623333534626,1,0.574588199850653,5.98534747613664e-09,0.729931845603856,0.329406175991743,1,0.606885958540503,1,0.123325149469747,0.822726924375822,1,0.545956928680996,1,1
CG1537,0.0564979688204399,0.767286235201017,1,0.000702531510583158,0.0107086318987472,1,0.92592964623197,1,1,1,0.45407308682164,1,1,1,1,1
CG15375,0.00150997378668549,0.682785570549273,1,0.0418603043453718,0.000336843027696247,0.748502863425558,0.938469310286653,1,0.875879116089988,1,0.637394529126513,0.97118674043199,0.997789046140259,1,1,1
CG15385,4.51606922992226e-17,1,1,5.4173266429414e-09,1.45414379385982e-07,1,1,1,1,1,6.52476545234567e-05,1,1,1,0.780676307574916,1
CG15386,2.63805509024412e-24,1,1,2.86301030225193e-11,0.0438130977435648,1,0.219725601141598,0.372476734153865,1,1,0.136309356174668,0.264699976791756,1,1,0.938706203420543,1
CG15387,5.754801176553e-18,1,1,0.314710982511935,0.572618573491233,1,1,1,1,1,1,1,1,1,1,1
CG15390,1.97439895550175e-14,1,0.956576971832781,0.0481326244670642,5.52010165663437e-05,1,1,1,1,1,1,1,1,1,1,1
CG15394,2.61948087166203e-06,0.463094142392424,1,1.94880141945423e-07,0.000272446093961674,0.787763538384606,0.63530384088958,1,0.018913057572481,1,8.66302790385079e-06,0.617841030146974,0.191228364769614,0.0878590623307501,0.912117237481045,0.224794950019682
CG15395,6.37580196021769e-29,1,1,1,2.63208970216979e-26,1,1,1,1,1,1,1,1,1,1,1
CG15398,0.707654670709777,0.908119110984999,0.333256882823822,1,1,0.668261841086684,1,1,1,0.661063338452377,1,1,0.887832391401769,1,1,1
CG15399,1,1,1,0.658412462008874,0.957250544712938,1,1,1,1,1,0.841966043293651,1,1,1,1,1
CG15403,1.42852952790485e-26,1,1,1,2.53702389937988e-24,1,1,1,1,0.937073771791736,0.659256679078214,1,1,1,1,1
CG15404,7.7054412223575e-12,1,1,1,5.76010842593159e-15,1,1,1,1,1,0.783979986294603,0.723849031105882,1,1,1,0.972318048148043
CG15406,2.20324421842385e-20,1,1,0.00771313347309592,0.311100557335848,1,1,1,0.250925080256378,0.875572904947418,0.861317017421795,1,1,1,0.455553313346464,0.411939586546616
CG15412,2.62968317104874e-12,1,1,0.118858038089716,4.79091385110248e-07,1,1,1,1,0.850547536754986,1,1,0.922911013247017,1,1,0.655489594570409
CG15414,2.84443161924126e-14,1,1,2.35104265866289e-05,1,1,1,1,1,0.403113259012682,0.000404773752229066,0.967036359277584,1,1,0.920038322857404,1
CG15418,7.16085429608223e-34,1,1,1.65564080558968e-34,1,1,1,1,1,1,0.265244119833311,1,1,1,1,1
CG1542,2.06270650673432e-26,1,0.915542606781528,0.789397502020269,1.49558531779812e-07,1,1,0.953561651518487,1,1,1,1,1,0.790707994012563,1,1
CG15422,3.21766981496437e-15,1,1,0.0013133754483109,0.940417790209895,1,1,1,1,0.978787847383793,1,1,1,1,1,1
CG15423,8.62430014658301e-18,1,1,0.00278261554602157,0.67973717775313,1,1,1,1,0.678673072513626,0.568802717175224,1,0.88765524927642,1,0.790674599369404,1
CG15425,2.04959578481663e-26,1,1,1,3.48966632508142e-26,1,1,1,1,1,1,1,1,1,1,1
CG15429,2.19773834423414e-14,0.106357629634941,1,1,2.66493143457305e-12,0.414521297045126,0.414521297045126,1,0.319044079177877,1,0.796202707266204,0.773086126963361,0.700159016020768,0.981157116321323,1,1
CG15431,0.0704458671660195,1,1,0.0155512812043558,0.885384528456875,1,1,1,1,1,0.136430912185542,1,0.773204780813949,1,0.63530384088958,0.292228509992721
CG15432,1.28688435555554e-19,1,1,1.24870107632574e-05,0.843064822522672,1,1,1,0.916793326708661,1,1,1,1,1,0.951269546215301,0.689052725900062
CG15435,9.55935101169599e-11,1,1,1,1,0.986737447214502,1,1,1,1,1,1,0.878468468863667,1,1,0.830277501700704
CG15439,1.07145704967431e-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.902183842244154
CG1544,2.09146875198087e-09,1,1,0.035707939036527,0.0196019249962586,0.972318048148043,1,1,1,1,0.433816572064375,1,1,1,1,1
CG15440,1.16209628091989e-22,1,1,0.811594774549978,0.893305147470861,1,1,1,1,1,0.475077502602183,1,1,1,1,1
CG15443,2.73716983174714e-19,1,0.957271870330425,0.26472717804585,0.481201007008913,1,1,0.862823940382354,1,1,0.227144752329234,1,1,1,1,1
CG1545,0.0229161692413854,1,1,1.00825985401919e-07,1,0.875663557949905,0.997103319823531,1,1,1,0.0156829294592363,0.953358423932635,0.710607580517305,0.516567395430148,0.646321234116113,0.493431697595543
CG15465,0.46687973964375,1,1,1,1,0.646648296383184,1,0.592647056059537,1,1,1,0.332415778585308,0.888661739594817,0.992488094714964,1,1
CG15471,1.18463256099662e-09,1,0.397354980686912,1,1.16468133168764e-07,0.760631211749462,1,1,1,0.677465795461212,1,1,1,1,1,1
CG15472,1.46025276802493e-11,1,1,0.0906655379556161,1.74308973043748e-09,1,0.383136537108003,0.383136537108003,1,1,0.299594898077125,0.749611008673896,1,0.659769907911158,0.751913105957747,1
CG15478,0.910482481934744,1,1,0.462338918402501,0.741777668943923,1,0.448732935350434,0.651013213140526,1,1,0.815613762274807,0.928222233591997,1,0.824399393471547,0.888137423404175,0.981157116321323
CG15497,3.45064894692156e-05,1,1,0.161864155542504,1,1,1,1,0.335370240729324,1,0.816584425672534,0.846449437480612,1,0.677465795461212,1,0.705384051791137
CG15498,6.98225601482867e-13,1,1,1,9.01903868327431e-12,1,0.372581457396204,1,1,1,1,0.741573074850564,1,0.628759370786101,1,0.845082626937981
CG1550,2.13959797167412e-27,1,1,0.0798255394600277,0.000512057507949652,1,0.354383569389554,1,1,1,0.7803131784469,0.515630227065512,1,0.158189399327755,0.964386389384851,0.410557679153372
CG15506,0.974978051183916,1,0.561604366593993,6.95245640761323e-06,0.956126315533592,1,1,1,0.779014247308009,0.308268036244773,0.69133808276126,1,0.97996488340978,1,0.877058502109615,0.888987756377901
CG15514,1.99675956575811e-23,1,1,1,0.0289360563190778,1,1,1,1,1,0.94390206180317,0.874444597173086,1,1,1,0.854142269085816
CG15515,0.0305485514690631,1,1,1,0.764286644931367,1,1,1,1,1,1,1,1,1,0.933855105338586,0.180218276698512
CG15517,0.137168193329002,1,0.384104612141834,0.384104612141834,1,1,1,0.280782312387865,1,1,0.0544034910291526,0.956433021571799,0.950483830566753,1,0.888227451096683,1
CG1552,1.01131774288651e-15,1,1,1.12074959460738e-05,0.00451161176640124,1,1,1,1,1,0.932559998564462,1,1,1,1,1
CG15522,0.043511967575166,1,1,2.44361706325171e-05,0.966738479813401,1,1,0.684112382458309,1,1,0.375042019749595,1,1,1,1,1
CG15525,1.53695403870802e-17,1,1,0.057885346540972,0.910744296970394,1,1,1,1,1,0.625570467572419,1,1,1,1,0.98566077553654
CG15526,1,1,1,3.05125242043753e-08,1,1,1,1,1,1,8.49416541272384e-06,0.5443489357781,1,1,1,1
CG15528,2.73868739853147e-12,1,1,0.247344187501196,4.95687040339893e-08,1,1,1,0.838485356284555,0.850290221361791,0.00429774597257139,1,1,1,0.556841457535679,0.832436585603891
CG15529,4.31403649661813e-12,1,1,0.857205165702289,5.65007060084468e-05,1,1,1,1,0.839304278008516,1,1,0.629025453117414,1,0.917320867979569,0.532818228284313
CG15530,0.913216429980255,1,1,0.0144424665006221,0.422142282106869,1,0.806022676126443,0.255380189909725,1,1,0.227980985456689,0.653296895245102,1,0.968218755353327,0.604276203159251,0.788005606255145
CG15531,4.08414460077512e-21,1,1,1.81558322746843e-05,0.00133327578664249,1,1,1,1,1,1,1,1,1,1,1
CG15533,0.40041595947544,1,1,1,0.0209786358130638,1,1,1,1,1,1,1,0.954981225981623,1,0.618569410452911,0.457952448451499
CG15534,0.715669038045993,1,1,1,1,1,1,1,1,1,0.933785769184146,1,1,1,1,1
CG15535,1.19912776324579e-19,1,1,5.92018972332119e-08,0.0600006145662368,1,1,1,1,1,1,1,1,1,1,0.950565979774583
CG15536,2.5656100477649e-15,1,1,1,0.254500309102004,1,1,0.83600874681949,1,1,0.732529615531011,0.376464862014162,0.985684784936621,1,1,0.514933431384544
