gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
Psa,-0.68469362632577,-0.12633670146689,0.0134338552254506,0.0815016891470809,0.388934812051824,0.241510790464864,0.800943321455308,0.707635503387484,2.16775007120353e-07,8.58388223024476,15,32
Psc,-1.0153554676014,-0.135234698447592,0.0161531359406545,0.149790674827393,0.801698541303912,0.415042999070088,0.436581787000424,0.172479499656873,0.113901831334808,1.65307840152292,15,32
psd,-1.40327467608019,-0.183342025536323,0.00353081991646308,0.236003907386411,1.06666143098488,0.529161243425966,0.954986563107705,0.933886514564441,2.93659604261132e-17,45.2599225612969,15,32
Psf1,-1.14550547329641,-0.159274101443275,0.0245192993473026,0.165026407126679,1.35983247663066,0.472880987106223,0.358942014717171,0.0584460841158453,0.324611199377207,1.19449875410588,15,32
Psf2,-0.339278322408071,-0.0788389327202324,0.00712208949142759,0.0745750873835,0.316311893181897,0.171961373823661,0.980036366648149,0.970678413514469,7.70577018177255e-23,104.727642108072,15,32
Psf3,-0.594201101169992,-0.164607439010209,-0.0185870313437149,0.153999741312753,0.941629359112775,0.338843763836956,0.85984353352256,0.79414518986126,1.21235308052852e-09,13.0877505520593,15,32
Psi,-0.819706549651654,-0.104593355464754,-0.010434515403531,0.124069675846089,0.545994199253168,0.318453877674676,0.344225501178064,0.0368312048552815,0.378958386170189,1.11981746342036,15,32
psidin,-0.590187113420553,-0.0588919586046009,0.0122189777897135,0.0796717561105375,0.388255599003033,0.197626518341557,0.765990223830954,0.656298141251714,2.20918418972441e-06,6.98309491277653,15,32
Psn,-0.188558851065817,-0.072248943677817,-0.00535948639346213,0.0799315692420799,0.274448877781913,0.125418597515717,0.958689282852697,0.939324884189898,7.61410095569549e-18,49.5078261683627,15,32
psq,-0.788224242239776,-0.0939258554185207,0.00690646947177424,0.0945832250243117,0.545108097749876,0.294028632767391,0.738319500267053,0.615656766017233,1.06099517098252e-05,6.01910192840937,15,32
pst,-0.552889326969152,-0.0888459544943904,0.0308571011455057,0.0719042610963532,0.634805209646611,0.244199242052493,0.962703321017119,0.945220502743893,1.52196052253385e-18,55.0656825445284,15,32
ptc,-0.929519196708544,-0.201640699988296,0.013926470537802,0.197620575583838,0.547330053181799,0.338864165363545,0.869088342117206,0.807723502484646,4.34042940658936e-10,14.1626434179757,15,32
Pten,-0.389369496785268,-0.125428871092852,-0.0374576709856546,0.117828418098551,0.402258877559299,0.205930534531193,0.856043602979556,0.788564041876223,1.81092864447348e-09,12.6859687434641,15,32
PTP-ER,-0.750979828684588,-0.125019075957176,0.0194334476232621,0.13050675612334,0.518473035057238,0.292702601513329,0.765802399913394,0.656022274872797,2.23445501099181e-06,6.97578363688509,15,32
Ptp10D,-0.749742591009638,-0.0717790099879454,-0.00346044004621669,0.102729001930904,0.547086786880561,0.260843596626648,0.637167298396015,0.467089469519147,0.000832292323408709,3.74632779947649,15,32
Ptp4E,-0.626915510162564,-0.108478548507982,0.00120853042755469,0.103562617921585,0.634866405471674,0.303516411029688,0.69209407425356,0.547763171559916,9.77152744449187e-05,4.79518981269449,15,32
Ptp52F,-0.638497391029979,-0.107380287235879,-0.0249982091857276,0.15173347419053,0.649593557764304,0.314301893074189,0.931080628031593,0.898774672421402,2.29504996986319e-14,28.8207115513365,15,32
Ptp61F,-0.646774248189336,-0.0923229181984462,-0.00934697972454568,0.122010710712184,0.862502808476241,0.299800575843416,0.552086676169776,0.342127305624358,0.0106193154154971,2.62949290967869,15,32
Ptp99A,-1.14180503946437,-0.0962596736411411,-0.00657685733671414,0.0969811705997861,0.716947779567249,0.348434456153658,0.549224211964279,0.337923061322535,0.0114170248639429,2.59924856204629,15,32
Ptpa,-0.161515472448951,-0.0717981709138913,-0.000627331813406542,0.0564923374517071,0.245086859552706,0.114433958933135,0.96517182570031,0.94884611899733,5.16840194097654e-19,59.1197577697596,15,32
Ptpmeg,-0.442703702183234,-0.0865340580077978,-0.00233793477023979,0.0610225682398861,0.315267889636986,0.176190960265351,0.786536129828278,0.686474940685283,5.9478105832994e-07,7.86055149418881,15,32
