gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
CG43376,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
CG43400,0.0554313848819014,0.649394808438267,0.649394808438267,0.649394808438267,0.0028498699390134,0.0405194185879601,0.894145849344799,0.229425872116266,0.857333329572457,0.8209508315029,0.899896214865796,0.0465907369617543,0.217777427026282,1,0.531083485624364,0.280369124075166
CG4341,0.711568255571458,0.96032530184625,1,1,0.833983383936676,1,1,1,1,1,1,1,1,1,1,1
CG43427,0.136311742981434,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994733506631624,1
CG4363,0.0746557178415691,1,1,1,0.885919084000645,1,1,1,1,1,0.0933040666742585,1,1,0.970435456734136,1,1
CG4364,5.44940356094669e-17,1,0.748502886433103,1.75239305579015e-05,0.466361543056692,1,1,0.98460171089611,1,1,0.294988846815108,1,1,1,1,1
CG43658,1,1,1,1,1,1,1,1,1,1,0.661695757142162,1,1,1,1,0.94880932733567
CG43666,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
CG43668,0,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.0933040666742585,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.372959758003065,0.710338479295824,0.710338479295824,0.710338479295824,0.710338479295824,0.935043397946961
CG43689,0.00474982612533425,0.94639848317481,0.94639848317481,1,0.94639848317481,0.716701405809843,1,1,0.710338479295824,1,1,1,0.940989971547199,0.934324014103753,1,1
CG43691,4.15193637610782e-05,1,1,1,0.00759385684736012,1,1,1,1,0.502917800030717,1,1,0.710338479295824,0.824392663839996,1,1
CG43707,1,1,0.551136664546676,1,1,0.805510885447907,1,0.652775174136839,1,1,1,0.989205178554128,0.930839354158692,1,0.738683783267154,0.536352002960993
