gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
ACC,0.22128594788673,0.312945588663999,0.312945588663999,0.312945588663999,0.312945588663999,0.442571895773459,0.442571895773459,0.442571895773459,0.442571895773459,0.442571895773459,0.442571895773459,0.625891177327998,0.625891177327997,0.625891177327998,0.625891177327997,0.885143791546918
AcCoAS,0.951568368463032,1.34572089220566,1.34572089220566,1.34572089220566,1.34572089220566,1.90313673692606,1.90313673692606,1.90313673692606,1.90313673692606,1.90313673692606,1.90313673692606,2.69144178441131,2.69144178441131,2.69144178441131,2.69144178441131,3.80627347385212
Acer,0.31216429402464,0.441466978298268,0.441466978298268,0.441466978298267,0.441466978298268,0.624328588049279,0.624328588049279,0.624328588049278,0.624328588049279,0.624328588049279,0.624328588049279,0.882933956596535,0.882933956596535,0.882933956596535,0.882933956596534,1.24865717609856
Acf,0.804823583654643,1.13819242732211,1.13819242732211,1.13819242732211,1.13819242732211,1.60964716730928,1.60964716730928,1.60964716730928,1.60964716730928,1.60964716730928,1.60964716730928,2.27638485464422,2.27638485464422,2.27638485464422,2.27638485464422,3.21929433461857
achi,1.60426896989833,2.26877893492453,2.26877893492453,2.26877893492453,2.26877893492453,3.20853793979665,3.20853793979665,3.20853793979665,3.20853793979665,3.20853793979665,3.20853793979665,4.53755786984905,4.53755786984905,4.53755786984906,4.53755786984905,6.4170758795933
Ack,0.232893262609965,0.329360810568331,0.32936081056833,0.32936081056833,0.32936081056833,0.465786525219928,0.465786525219928,0.465786525219928,0.465786525219928,0.465786525219928,0.465786525219928,0.65872162113666,0.65872162113666,0.65872162113666,0.65872162113666,0.931573050439856
Ack-like,0.333818449067253,0.472090578041261,0.472090578041261,0.472090578041261,0.472090578041261,0.667636898134505,0.667636898134505,0.667636898134505,0.667636898134505,0.667636898134505,0.667636898134505,0.944181156082521,0.944181156082521,0.944181156082521,0.944181156082521,1.33527379626901
Acn,0.309872796557861,0.438226311502605,0.438226311502605,0.438226311502605,0.438226311502605,0.61974559311572,0.61974559311572,0.61974559311572,0.61974559311572,0.61974559311572,0.61974559311572,0.876452623005209,0.876452623005209,0.876452623005209,0.876452623005209,1.23949118623144
Acox57D-d,2.30610916659155,3.26133085970669,3.26133085970669,3.26133085970669,3.26133085970669,4.6122183331831,4.6122183331831,4.6122183331831,4.6122183331831,4.6122183331831,4.6122183331831,6.52266171941337,6.52266171941337,6.52266171941337,6.52266171941337,9.22443666636619
Acox57D-p,0.310786230998499,0.439518102876895,0.439518102876894,0.439518102876894,0.439518102876894,0.621572461996997,0.621572461996997,0.621572461996997,0.621572461996997,0.621572461996997,0.621572461996997,0.879036205753788,0.879036205753788,0.879036205753788,0.879036205753788,1.24314492399399
