gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
CG4681,-6.78296672560056,-0.331658914987876,1.2490009027033e-15,0.373589665976233,5.89318534278469,2.50653246073399,0.785003069257803,0.680863930929552,6.29294458544519e-12,7.53802155327458,31,64
CG4691,-7.69302058006095,-3.42142259786721e-15,3.26380357032999e-17,3.08793907140884e-15,7.10932172374285,2.60504043576465,0.853902956073156,0.783137200421091,8.67114217835124e-17,12.0666125614704,31,64
CG4701,-3.49432719838667,-0.104946614925805,3.76729587034752e-17,1.01305194551691e-14,6.98865439677334,1.73788795906081,0.936254244085323,0.905377393564152,9.35962930844e-28,30.3222067109259,31,64
CG4707,-7.01360756471306,-0.282842364962425,-0.0303038312160521,0.292559581280155,7.04260499443211,3.12690066327009,0.566508600442733,0.356536203782182,0.000401883718284825,2.69801464122244,31,64
CG4709,-7.70452955030392,-0.161381507646261,0.0243411091879279,0.185624973444828,3.88043746753128,1.90548816250658,0.432109721378584,0.157037867671335,0.0642209193966618,1.57089762385673,31,64
CG4712,-6.74686467539479,-0.183846355845376,-5.6519208007647e-17,0.044421422157769,6.73574691739893,2.28925814939107,0.863768852840377,0.797781890934935,1.08649702675174e-17,13.0899927485393,31,64
CG4714,-7.35751174045547,-0.105053461317711,8.26339879764654e-17,6.86228689456919e-15,7.02717855855202,2.29108339664369,0.859156996582226,0.790936166801742,2.92587723817423e-17,12.5937635081068,31,64
CG4716,-1.07096611703208,-0.158551659552422,-0.0141157229031771,0.154510114839988,1.21485597733599,0.456342999214663,0.930220263650732,0.896420703856555,1.544530392362e-26,27.5216680132916,31,64
CG4730,-7.22153768959863,-0.24435607712759,8.22258927613007e-16,0.492376232983707,7.43958185636469,3.45995436890675,0.549226249534992,0.330882714153504,0.000925943831218532,2.51542253621289,31,64
CG4734,-9.07042257030067,-0.207306491467938,0.0134557350064861,0.326616336811121,4.75312659134019,1.56809089532379,0.455324610820775,0.191497469187088,0.0331725750339013,1.7258444601313,31,64
CG4741,-8.89516542739746,-0.198270311158156,0.0521777747430185,0.308308545745084,7.64058406357076,3.0830728341107,0.607457020224586,0.417319014395871,4.31538487122613e-05,3.19482166428004,31,64
CG4743,-8.35772165225889,-0.14627277223117,0.031829308945283,0.256569063000377,8.19268944416302,3.08089102994267,0.401727745449926,0.111939622152234,0.134895165912103,1.38628091751449,31,64
